27,50.16,3.66,3.167378437805176,13.555222941080729
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
28,49.31,3.43,3.350550954437256,14.374696386210124
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
29,48.33,3.08,3.516042056274414,15.192519208272298
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
30,47.76,2.84,3.6924679683685304,16.0585465616862
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
31,47.12,2.59,3.8279766277313234,16.93701763458252
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
32,46.65,2.49,3.9474164886474608,17.713753243509927
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
33,45.96,2.3,4.064391193771362,18.442754441833497
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
34,45.56,1.97,4.163222615814209,19.246178934733074
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
35,44.88,1.78,4.323620791244507,20.131164743041992
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
36,44.52,1.7,4.401995853042602,20.872092184448242
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
37,43.67,1.59,4.588089720153809,21.787516266886392
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
38,43.28,1.49,4.71563466796875,22.676141002400716
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
39,42.43,1.36,4.902494351196289,23.603755868530275
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
40,41.88,1.3,4.977574726867676,24.364173395792644
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
41,41.75,1.31,5.021148595428467,25.062685279337565
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
42,40.92,1.28,5.257946369934082,26.114108210245767
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
43,40.85,1.29,5.332022506713868,26.914933232625327
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
44,40.35,1.27,5.500006259918213,27.819976786295573
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
45,39.48,1.18,5.726018228149414,28.89446861673991
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
46,39.17,1.1,5.860341555786133,29.884849256388346
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
47,38.5,1.04,6.114601390838623,31.00032598470052
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
48,37.92,0.9,6.32201399383545,32.10759423828125
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
49,37.38,0.86,6.556008567810059,33.290476363118486
Epoch,Test_clean_acc,Test_bad_acc,Test_clean_loss,Test_bad_loss
50,36.92,0.84,6.790385150146484,34.53554153137207
